username,ip,device_type,prediction
wtucker,138.30.126.145,Android,suspicious
wlopez,211.71.48.46,Mobile,suspicious
briannamccall,151.97.125.139,Windows,suspicious
guzmanwilliam,196.86.188.122,Mobile,suspicious
wendyramos,188.166.114.187,Desktop,normal
fosterdavid,61.106.120.23,Tablet,normal
pattersonmariah,152.180.61.230,Linux,normal
sandrabrown,162.99.214.2,Android,suspicious
christopher23,171.30.24.81,Mobile,normal
johnny20,134.114.0.242,Android,suspicious
ethompson,216.167.181.200,Linux,normal
omelton,163.187.93.250,Desktop,suspicious
broberts,200.60.156.21,Desktop,suspicious
lmoody,190.124.188.9,Windows,suspicious
michaelwilson,183.199.66.155,Mac,suspicious
michael57,53.32.156.227,Mobile,suspicious
vcarter,74.1.5.225,Android,normal
raymond47,209.201.80.35,Linux,suspicious
milleradam,140.50.125.56,Linux,normal
terri49,151.122.54.78,Windows,suspicious
kenneth15,209.248.119.51,Mac,normal
jamie81,210.76.105.76,Mobile,suspicious
kelleyveronica,27.156.203.9,Android,suspicious
matthew26,60.107.167.60,Tablet,normal
douglassmith,105.62.175.251,Android,suspicious
sampsonheidi,211.167.35.159,Mobile,suspicious
jasonmurray,212.117.89.239,Tablet,suspicious
jacqueline11,24.200.120.219,Tablet,normal
robertsonbrandon,200.56.111.58,Mobile,normal
campbellamanda,204.99.163.200,Mac,suspicious
morganbrett,39.46.76.23,Tablet,suspicious
jessicamcfarland,122.8.92.248,Tablet,suspicious
thomasjeffery,212.156.98.55,Windows,suspicious
sharon86,203.235.48.216,Tablet,suspicious
olivia96,77.111.107.13,Mac,suspicious
mbryan,140.137.227.102,Tablet,suspicious
bryantmichael,218.6.35.150,Windows,normal
virginiastanley,140.122.123.171,Tablet,normal
catherine66,216.255.10.134,Desktop,suspicious
martinmark,94.251.15.81,Mobile,normal
pray,191.66.233.212,Windows,suspicious
braunjennifer,199.32.83.39,Tablet,suspicious
darren69,198.28.191.177,Android,suspicious
williambonilla,219.245.159.169,Android,normal
vsmith,23.247.82.206,Android,normal
carolinekennedy,180.106.82.217,Windows,suspicious
dmoses,28.24.192.235,Mac,suspicious
asantiago,210.55.120.78,Tablet,suspicious
morrisveronica,50.225.13.143,Mobile,normal
rdavis,197.147.217.110,Windows,normal
samantha81,3.220.229.215,Desktop,suspicious
karimosley,221.150.145.37,Linux,normal
micheleellis,60.135.38.18,Mobile,suspicious
longwillie,34.210.4.251,Mac,suspicious
jasonthomas,203.58.14.111,Tablet,normal
petermason,77.21.47.152,Desktop,suspicious
lawrencedavid,202.249.135.219,Desktop,suspicious
janet07,188.159.73.158,Windows,normal
vgarner,90.171.230.58,Tablet,normal
lisablack,148.14.182.97,Android,normal
bowerswilliam,96.222.107.166,Android,suspicious
steven54,196.16.18.48,Mac,suspicious
brandyberry,94.157.22.2,Tablet,normal
zallen,177.159.138.167,Desktop,suspicious
starkseth,72.34.150.214,Desktop,suspicious
xvaldez,120.110.218.195,Mobile,normal
lori19,135.220.175.119,Windows,suspicious
nicholashughes,50.16.228.175,Tablet,normal
qsmith,105.244.9.109,Desktop,suspicious
phillipsbrad,65.128.15.62,Mac,suspicious
reedlisa,223.128.157.117,Tablet,suspicious
sallen,5.253.136.252,Tablet,normal
susan69,211.56.14.91,Linux,suspicious
hcherry,211.220.224.178,Linux,suspicious
whiteheadraymond,94.94.122.170,Mac,normal
tmeza,3.209.227.204,Mac,normal
hernandezerica,118.161.211.176,Tablet,suspicious
mikaylataylor,146.90.63.8,Tablet,suspicious
morenokathryn,208.139.1.36,Mobile,normal
hernandezellen,215.161.92.71,Mobile,suspicious
katherinelarsen,169.218.52.13,Linux,normal
johnsonmandy,94.214.34.5,Mobile,normal
sharris,14.122.196.214,Linux,suspicious
nwillis,76.112.116.102,Linux,normal
daniel44,164.175.51.163,Tablet,normal
hardypeter,215.0.223.45,Android,suspicious
gbernard,131.94.50.187,Tablet,normal
jlivingston,24.195.246.137,Tablet,normal
hooververonica,45.116.128.14,Mac,suspicious
joebowman,207.211.22.129,Desktop,normal
tshaw,202.228.70.22,Desktop,suspicious
laurie59,156.63.180.45,Mac,normal
bowennicolas,38.170.184.138,Tablet,suspicious
chavezmichael,171.59.131.21,Desktop,normal
karenanderson,179.60.135.64,Windows,suspicious
johnsonkim,49.126.33.248,Linux,normal
gonzalezmichael,162.146.32.81,Mac,normal
jillcantu,141.180.110.222,Mac,suspicious
vasquezbrian,48.30.41.63,Windows,normal
allenmelissa,192.211.77.103,Linux,suspicious
traci08,192.198.168.228,Tablet,suspicious
kayla11,202.56.147.158,Windows,suspicious
rachel42,194.59.64.93,Windows,suspicious
sarah81,170.153.99.156,Mac,normal
hoffmanphilip,222.114.129.242,Tablet,suspicious
ramseyamanda,157.206.101.244,Tablet,suspicious
sthompson,49.55.241.30,Desktop,suspicious
xfernandez,220.105.175.73,Desktop,suspicious
michellesimmons,190.254.104.221,Mobile,suspicious
hallen,70.205.55.39,Linux,suspicious
emilybond,12.142.146.223,Linux,suspicious
jallen,50.208.210.212,Android,normal
ypeters,121.29.72.142,Android,suspicious
boydmichael,7.230.246.211,Linux,suspicious
ybennett,68.24.198.79,Windows,normal
ashley51,172.73.148.41,Windows,normal
singhtrevor,218.204.54.56,Windows,suspicious
michael80,131.7.91.74,Android,normal
candicecombs,199.96.210.124,Android,normal
michelle17,74.126.251.174,Desktop,suspicious
amberboyd,198.112.169.244,Desktop,normal
mary96,74.107.146.163,Mac,suspicious
kaylabaker,178.208.121.53,Linux,suspicious
bryantbenjamin,167.199.159.121,Android,suspicious
zachary94,122.197.36.173,Android,suspicious
shelleyroberson,12.106.193.56,Desktop,normal
reyeskevin,110.215.62.79,Linux,normal
riverajerry,33.243.232.192,Windows,normal
wallen,28.99.253.245,Desktop,suspicious
michaelnash,50.183.115.158,Mac,suspicious
angela84,219.45.85.94,Linux,normal
nbrown,81.134.143.67,Linux,normal
gbailey,115.76.142.207,Desktop,suspicious
holly54,218.212.17.185,Desktop,normal
downserica,221.29.242.163,Mac,suspicious
mariamiles,65.202.154.183,Tablet,normal
danny64,187.213.111.45,Desktop,normal
jennifer89,219.12.6.64,Mac,normal
helen04,25.49.215.94,Linux,normal
heather42,123.252.179.201,Mac,suspicious
pgomez,203.87.103.32,Android,normal
craigmelissa,206.75.175.225,Tablet,suspicious
gavin59,106.167.39.65,Android,suspicious
waltonlori,193.155.154.166,Linux,suspicious
justin90,194.28.226.119,Linux,suspicious
uhensley,17.112.20.36,Mac,normal
ugill,76.199.167.130,Mac,suspicious
stephanie47,167.134.75.156,Mac,normal
valdezmichael,189.139.52.19,Tablet,normal
cherylgarcia,154.38.194.193,Android,suspicious
douglasrobert,55.232.110.102,Mac,suspicious
christopher53,153.123.193.136,Windows,normal
tyler98,217.126.86.231,Mac,suspicious
levystacy,146.25.45.82,Tablet,suspicious
peter48,205.170.210.171,Android,normal
cruzdavid,218.116.70.175,Windows,suspicious
barmstrong,84.204.151.216,Android,suspicious
deniseglass,212.102.184.2,Linux,suspicious
pwalker,166.159.230.35,Mobile,normal
kimberly38,17.31.230.14,Windows,normal
alisonwalker,192.219.209.158,Mobile,suspicious
bethanyweber,171.66.23.57,Android,normal
bethany81,43.77.214.55,Linux,normal
travisbrown,196.94.36.251,Android,normal
john86,199.23.209.9,Android,normal
hillmelissa,176.177.13.75,Linux,suspicious
olewis,158.81.182.100,Desktop,normal
glassjoseph,140.141.179.220,Windows,normal
lisasalazar,134.249.84.71,Linux,suspicious
richard95,191.242.237.82,Tablet,suspicious
candiceturner,79.212.252.183,Windows,normal
james31,149.247.131.190,Windows,normal
karellano,191.176.92.249,Windows,suspicious
karen79,195.251.31.229,Windows,normal
qpalmer,208.34.156.96,Linux,suspicious
uhunter,163.75.162.179,Mobile,normal
ecastillo,212.126.174.131,Windows,normal
fkent,62.143.51.13,Tablet,normal
tammybaker,180.156.172.241,Tablet,normal
wowens,216.167.27.77,Desktop,normal
stacy44,212.57.127.77,Android,normal
nperez,82.91.191.198,Linux,suspicious
jimmytorres,145.93.151.222,Android,normal
samantha89,203.219.137.19,Windows,normal
stevensbianca,169.222.251.98,Windows,suspicious
walkerpamela,40.160.104.145,Windows,suspicious
peggycalhoun,211.95.125.76,Linux,suspicious
robertthompson,162.84.228.247,Windows,suspicious
peterpalmer,95.78.248.142,Windows,normal
riverajohn,202.132.60.99,Mobile,normal
davidarnold,46.166.185.33,Windows,normal
thansen,13.164.152.247,Mobile,suspicious
katie30,133.205.14.228,Desktop,normal
nathan01,210.165.139.109,Tablet,suspicious
henrybrandon,164.29.22.250,Mobile,suspicious
eatkinson,27.172.231.24,Mac,normal
carlsonzachary,200.245.210.87,Android,suspicious
raymond24,219.30.219.7,Windows,suspicious
john34,205.105.12.10,Desktop,normal
brandon93,214.161.94.149,Android,suspicious
tylermartinez,214.157.117.53,Android,normal
rowlandrachel,104.219.4.191,Windows,suspicious
elizabethgrimes,124.202.24.235,Linux,normal
wigginseric,194.67.80.225,Mobile,suspicious
amandamaynard,179.53.207.38,Windows,normal
lloydjennifer,39.19.203.89,Tablet,normal
jessica73,140.220.140.184,Desktop,suspicious
martinezdanny,27.91.67.171,Desktop,normal
vasquezroberta,33.88.194.42,Desktop,suspicious
kellymarquez,33.106.46.147,Mac,suspicious
mcdonaldjoshua,221.139.25.10,Mobile,suspicious
allenrichards,200.208.96.15,Mac,suspicious
iyoung,160.118.188.227,Mac,suspicious
james93,222.206.69.162,Mac,normal
ibeard,140.108.100.190,Desktop,suspicious
michellelam,157.112.226.43,Mobile,normal
wilcoxkathleen,59.52.176.45,Windows,suspicious
butlerjames,219.87.200.118,Android,normal
petersoncorey,116.184.19.203,Desktop,normal
amanda82,171.252.178.44,Linux,suspicious
nsmith,173.170.235.10,Tablet,suspicious
andrewsbrittany,168.107.78.223,Windows,normal
troyhill,170.25.65.148,Mobile,normal
carterandrew,202.50.94.196,Android,normal
andersonkathleen,50.191.59.180,Linux,normal
rfields,113.30.51.155,Mobile,normal
rachel52,116.234.239.55,Tablet,normal
scott14,203.87.5.149,Mac,normal
meganchen,181.102.111.147,Android,normal
hughesshawn,206.244.115.95,Mac,normal
carriejohnson,88.34.164.116,Windows,normal
ryancharlene,223.119.255.197,Tablet,normal
mccartyadam,185.224.234.114,Mac,normal
hwilliams,216.246.167.45,Android,normal
lewiscory,221.232.64.70,Mobile,normal
michellechang,219.225.136.143,Mobile,suspicious
housesteven,131.46.202.86,Mobile,normal
juliaward,100.183.57.130,Mac,normal
robinjohns,205.12.214.177,Android,suspicious
kellykimberly,210.93.32.157,Mobile,suspicious
kristen89,201.145.35.155,Android,suspicious
nowens,42.255.175.178,Linux,suspicious
stewartgary,164.142.222.214,Linux,suspicious
kathryn79,30.100.73.254,Mac,normal
robertvillarreal,161.48.137.240,Android,suspicious
crawfordlee,137.92.124.67,Tablet,normal
uburgess,2.219.20.184,Mac,suspicious
rbell,107.134.4.236,Mac,suspicious
kingheather,26.163.213.3,Linux,normal
james62,201.35.157.230,Tablet,normal
caitlingamble,197.152.239.111,Mobile,suspicious
lhill,217.136.4.109,Tablet,suspicious
frazierdawn,11.176.118.165,Tablet,suspicious
gerald53,74.100.226.196,Desktop,suspicious
charles13,172.215.29.96,Windows,suspicious
younglaura,220.88.133.16,Desktop,normal
karigilbert,9.119.18.14,Mobile,normal
donald49,88.70.14.245,Desktop,suspicious
nicolediaz,221.220.3.139,Windows,normal
zgiles,209.165.15.191,Windows,suspicious
ramirezjody,201.202.23.239,Desktop,normal
jacobturner,160.7.225.88,Desktop,suspicious
hweber,205.77.7.78,Linux,normal
brownjoanna,90.34.156.151,Tablet,suspicious
dominique85,132.6.127.151,Windows,suspicious
slowery,177.135.27.235,Tablet,suspicious
josephdawson,21.200.134.48,Mobile,suspicious
robinsonnicole,43.57.242.112,Tablet,suspicious
ruizmiguel,5.84.199.154,Linux,suspicious
rodriguezjustin,126.57.128.151,Mobile,normal
walterbrooks,32.190.142.178,Desktop,normal
garciadiana,164.147.228.27,Android,normal
rhinton,72.36.217.105,Desktop,suspicious
tammy61,203.104.164.92,Tablet,suspicious
huffmanpatricia,134.236.254.13,Linux,normal
brandon57,203.109.54.108,Android,suspicious
juan94,179.135.32.25,Android,normal
deborahhogan,162.199.76.186,Windows,normal
leonardkatherine,202.156.134.159,Linux,suspicious
patrickstevens,25.164.243.165,Mac,suspicious
bellfrank,216.167.241.251,Android,normal
allenthomas,220.98.251.100,Mobile,suspicious
ppetty,207.200.219.228,Mobile,normal
ellisveronica,178.165.195.27,Android,suspicious
matthewmoreno,223.93.253.189,Windows,suspicious
eharris,134.224.231.128,Mac,normal
thomaslisa,205.246.222.55,Desktop,suspicious
acollins,36.207.128.104,Tablet,suspicious
shaffertyler,170.205.143.64,Linux,suspicious
mcdonaldsarah,189.88.30.173,Mobile,suspicious
peterberg,45.85.194.39,Desktop,suspicious
morganandre,180.73.142.116,Desktop,suspicious
singletonjulie,219.124.111.237,Mobile,normal
cfarley,179.226.182.170,Linux,suspicious
erica17,132.27.193.40,Windows,normal
robertwright,174.180.252.96,Mobile,normal
itrevino,117.247.216.63,Desktop,normal
jose15,196.158.233.136,Windows,suspicious
juanholland,195.10.109.63,Linux,suspicious
randyhall,221.107.209.29,Linux,suspicious
joan82,15.123.233.125,Linux,suspicious
ramirezholly,168.69.23.84,Tablet,normal
johnsonbrian,28.137.215.177,Windows,suspicious
kanesamantha,154.81.97.36,Desktop,suspicious
gwendolyn72,120.200.105.38,Android,suspicious
stanleyjohnson,143.67.210.152,Desktop,suspicious
ynewman,217.95.37.63,Mobile,normal
ashleyortega,180.148.227.221,Windows,normal
mirandajessica,99.101.52.249,Desktop,normal
zpowell,2.19.255.108,Tablet,suspicious
norma19,70.138.76.59,Windows,normal
stephen88,135.98.41.237,Mac,normal
pgonzalez,153.173.128.146,Desktop,suspicious
noah27,89.96.133.10,Mobile,suspicious
tmercer,113.93.231.140,Mobile,suspicious
luis41,153.187.194.36,Desktop,suspicious
thomasbrian,22.101.8.62,Tablet,normal
lnguyen,173.156.160.199,Tablet,normal
latoyaherring,206.49.83.114,Mac,normal
fuentesemily,158.56.121.46,Desktop,normal
rebecca34,166.236.7.210,Mobile,normal
peter66,128.221.146.19,Mobile,suspicious
amberlevy,136.142.139.22,Desktop,normal
ljohnson,196.106.142.73,Tablet,suspicious
cruzchristopher,204.214.49.215,Linux,suspicious
jennifer73,211.220.56.229,Mac,normal
laurenpearson,73.50.126.228,Desktop,suspicious
mccarthyjason,173.165.91.2,Linux,normal
carsonnicholas,137.121.126.100,Tablet,normal
crawfordmichael,26.151.53.47,Mac,normal
patrick04,211.78.61.151,Linux,suspicious
daniel63,75.134.2.75,Mac,normal
annette71,118.40.174.209,Mobile,suspicious
sandythomas,216.209.7.115,Mac,normal
stephen34,28.219.181.145,Tablet,suspicious
erinsosa,188.203.245.253,Desktop,suspicious
ramosrandy,34.52.156.148,Mac,normal
melissa75,171.121.123.228,Mobile,suspicious
jessicabowers,19.182.97.89,Mobile,normal
breannariley,124.92.198.19,Windows,suspicious
yclark,162.5.51.184,Tablet,suspicious
shawn65,159.219.210.179,Mobile,normal
carol40,131.12.200.177,Android,suspicious
vtorres,84.20.135.114,Windows,normal
sierrajackson,166.241.235.71,Desktop,suspicious
amanda77,186.186.227.140,Desktop,suspicious
tracyhughes,216.11.8.160,Tablet,suspicious
nancy97,190.13.156.213,Tablet,normal
lisa38,213.121.185.97,Android,normal
nicholasmorris,114.26.122.92,Mac,normal
guzmanchristopher,143.38.34.149,Mobile,normal
anthony36,95.65.121.166,Tablet,normal
robertwebb,216.37.186.150,Desktop,normal
anthonyvalenzuela,208.143.155.44,Windows,normal
latasha12,57.44.41.160,Mobile,normal
cummingsryan,198.44.114.146,Linux,suspicious
nwatts,161.201.208.88,Desktop,normal
zthompson,141.147.78.30,Windows,suspicious
hansonjason,33.68.217.186,Android,normal
davidknight,67.234.96.32,Tablet,suspicious
hpeterson,199.224.19.40,Tablet,normal
shannon56,165.241.122.51,Windows,normal
thomasdennis,134.192.173.156,Mobile,suspicious
riversdavid,206.49.89.9,Mac,normal
malonemelissa,28.89.46.158,Desktop,normal
clopez,203.235.226.94,Mobile,suspicious
bradleyhernandez,222.91.136.65,Linux,suspicious
alexandra36,25.153.55.194,Desktop,suspicious
jennifershea,78.7.180.7,Tablet,suspicious
jonjohnson,151.96.137.180,Desktop,normal
marshalltiffany,211.128.58.62,Tablet,suspicious
ffleming,96.79.184.137,Tablet,suspicious
kathryn80,74.222.138.179,Windows,normal
dana19,47.15.136.140,Mobile,suspicious
nicholascastillo,30.108.171.78,Desktop,normal
jeremyvalentine,39.186.163.25,Desktop,normal
ryan96,212.51.117.61,Android,normal
jeffreyscott,137.253.235.166,Tablet,normal
christine40,186.185.95.3,Mobile,suspicious
danielburton,130.234.135.253,Windows,normal
mcdowelljohn,213.203.96.44,Mac,normal
troy71,121.4.154.76,Windows,suspicious
wheelermark,97.17.72.89,Mac,normal
ujohnson,18.17.44.174,Linux,suspicious
andrea75,214.130.33.93,Tablet,suspicious
vbauer,191.110.236.181,Mobile,suspicious
kbell,57.185.111.234,Android,suspicious
ewilson,30.5.255.236,Android,normal
blake26,12.42.191.112,Linux,suspicious
nellis,110.30.81.209,Mobile,normal
wendy10,210.37.171.213,Windows,suspicious
richardbrock,151.219.8.213,Mobile,normal
staffordanthony,99.88.8.47,Desktop,normal
gallowayshane,204.135.142.71,Mac,suspicious
cardenasjose,45.220.152.232,Android,normal
smithleonard,110.38.99.112,Mac,suspicious
iweber,29.155.59.119,Tablet,normal
chavezandrew,143.219.13.169,Desktop,normal
zbowers,195.135.1.177,Linux,suspicious
annalopez,144.116.200.0,Android,suspicious
kyle47,132.193.58.66,Linux,normal
jasongonzalez,183.96.97.252,Desktop,normal
russellrobert,112.136.9.8,Tablet,normal
gomezmichelle,180.139.118.21,Mobile,suspicious
vanessa01,181.30.105.116,Android,normal
carrie08,93.240.29.122,Mac,suspicious
morrisalicia,148.55.157.170,Tablet,normal
mitchellnunez,207.88.0.175,Desktop,normal
gjackson,204.254.137.1,Linux,normal
iansnow,59.198.110.146,Desktop,suspicious
timothy54,188.22.116.43,Linux,suspicious
hernandezroberta,160.88.110.204,Linux,suspicious
robert90,121.241.139.26,Windows,normal
rachael39,162.27.197.149,Linux,suspicious
barbarachavez,200.112.67.40,Android,suspicious
jessica85,164.150.105.239,Mac,normal
bradley81,122.177.195.172,Tablet,suspicious
larsonstephanie,211.182.36.158,Mac,suspicious
kathrynandrade,214.220.149.100,Mobile,normal
matthew66,41.232.102.91,Linux,normal
jeffersondonald,162.187.82.37,Mac,normal
brooke47,142.26.44.209,Mac,suspicious
johnsonlogan,54.29.62.114,Desktop,normal
kevinmoon,199.23.107.231,Desktop,suspicious
deanpatricia,220.200.226.80,Mac,normal
vbeck,28.254.212.186,Tablet,normal
sandrarogers,198.226.75.84,Mobile,normal
gwilson,174.19.203.101,Desktop,suspicious
blawson,80.138.49.220,Linux,normal
denisebates,207.54.203.120,Mac,normal
vincent35,161.231.1.62,Mobile,suspicious
terrellgregory,214.131.20.213,Linux,suspicious
daykelli,164.160.12.191,Mobile,normal
cory43,215.202.236.27,Android,normal
suzanne04,173.208.196.233,Windows,suspicious
roberto29,144.68.42.63,Windows,suspicious
rstevens,168.94.175.56,Linux,suspicious
thomas95,204.243.43.86,Android,suspicious
douglas01,173.244.9.142,Linux,normal
kristy81,212.2.68.241,Mac,suspicious
mckinneybenjamin,32.212.131.93,Desktop,normal
ohaney,23.223.8.164,Desktop,suspicious
lisa31,194.154.254.180,Desktop,suspicious
davismichele,219.5.21.105,Mac,suspicious
phillipfowler,223.69.177.254,Tablet,suspicious
boydwesley,160.167.180.139,Tablet,suspicious
sierra59,154.104.124.123,Windows,suspicious
williamarmstrong,71.52.37.188,Desktop,suspicious
mitchellgriffin,207.219.17.10,Mobile,normal
bfitzgerald,16.169.244.177,Android,normal
morrisjennifer,217.40.143.145,Mac,normal
kwatkins,113.175.252.202,Windows,suspicious
pamelaolson,192.104.102.102,Windows,suspicious
derrickdudley,222.197.88.216,Tablet,normal
garzadonald,214.246.29.55,Linux,suspicious
thomasmitchell,196.83.156.236,Tablet,suspicious
daviskimberly,154.3.250.1,Tablet,normal
hford,84.221.211.192,Linux,suspicious
gentrydorothy,208.230.51.233,Android,suspicious
walshdavid,47.248.39.168,Tablet,normal
