username,ip,device_type,prediction
root,186.136.56.245,Unknown,suspicious
test,74.118.35.90,Desktop,suspicious
test,87.68.86.125,Tablet,suspicious
alice,130.221.132.171,Desktop,suspicious
admin,10.99.191.58,Mobile,suspicious
guest,186.24.252.122,Tablet,suspicious
demo,176.162.177.184,Mobile,suspicious
test,31.53.74.62,Desktop,suspicious
alice,120.31.192.76,Mobile,suspicious
login,59.37.207.6,Desktop,suspicious
demo,110.12.34.17,Unknown,suspicious
login,167.4.179.19,Tablet,suspicious
guest,154.160.149.184,Unknown,suspicious
root,72.67.205.153,Unknown,suspicious
test,150.41.126.25,Tablet,suspicious
john,187.236.32.175,Unknown,suspicious
john,35.70.208.153,Unknown,normal
test,57.167.93.184,Mobile,suspicious
root,105.146.153.122,Tablet,suspicious
guest,46.182.7.214,Desktop,suspicious
john,57.27.158.182,Tablet,suspicious
guest,110.117.218.82,Mobile,suspicious
john,162.170.226.250,Tablet,suspicious
demo,157.209.192.170,Tablet,suspicious
admin,10.178.148.65,Tablet,suspicious
root,169.86.193.176,Tablet,suspicious
test,20.171.248.216,Tablet,suspicious
demo,172.209.249.197,Tablet,suspicious
alice,114.39.102.22,Tablet,suspicious
alice,155.174.25.186,Mobile,suspicious
alice,134.175.22.10,Unknown,suspicious
test,214.234.194.22,Tablet,suspicious
guest,30.113.211.232,Mobile,suspicious
user,118.151.222.250,Mobile,suspicious
user,171.207.143.104,Mobile,suspicious
guest,48.39.2.135,Desktop,suspicious
user1,159.140.93.190,Desktop,suspicious
admin,201.253.188.128,Mobile,suspicious
demo,220.183.170.46,Tablet,suspicious
test,157.134.198.14,Tablet,suspicious
root,45.187.247.21,Desktop,suspicious
guest,201.142.93.169,Desktop,suspicious
guest,81.87.105.22,Unknown,suspicious
admin,56.103.188.16,Tablet,suspicious
root,188.244.228.1,Unknown,suspicious
demo,134.46.219.72,Unknown,suspicious
user,43.117.167.156,Tablet,suspicious
test,56.156.120.207,Mobile,suspicious
guest,43.13.179.50,Tablet,suspicious
user,157.221.6.119,Unknown,suspicious
john,162.243.117.57,Tablet,suspicious
demo,45.119.130.123,Unknown,suspicious
admin,114.38.234.146,Desktop,suspicious
login,95.37.137.208,Mobile,suspicious
john,121.5.27.150,Mobile,suspicious
demo,121.120.138.177,Desktop,suspicious
user1,16.248.181.108,Unknown,suspicious
alice,220.115.79.208,Tablet,suspicious
demo,83.131.47.219,Mobile,suspicious
john,146.104.113.46,Tablet,suspicious
demo,93.251.253.247,Unknown,suspicious
login,184.146.157.237,Mobile,suspicious
user,135.85.232.190,Unknown,suspicious
alice,174.2.110.124,Desktop,suspicious
guest,78.81.87.199,Desktop,suspicious
admin,118.107.200.211,Tablet,suspicious
user,147.141.187.220,Desktop,suspicious
alice,176.170.168.141,Mobile,suspicious
demo,86.22.49.42,Tablet,suspicious
john,190.105.176.197,Mobile,suspicious
login,197.209.119.210,Desktop,suspicious
user1,116.58.86.64,Unknown,suspicious
root,64.155.225.156,Desktop,suspicious
admin,25.227.38.109,Tablet,suspicious
user,122.177.132.71,Unknown,suspicious
login,166.4.231.162,Mobile,suspicious
user,25.154.207.130,Unknown,suspicious
user1,1.202.136.217,Mobile,suspicious
alice,2.201.97.187,Mobile,suspicious
user1,88.93.44.166,Unknown,suspicious
user,41.245.22.152,Tablet,suspicious
login,211.131.81.154,Mobile,normal
demo,172.127.124.243,Desktop,suspicious
login,68.207.231.202,Mobile,suspicious
alice,211.71.235.27,Unknown,suspicious
guest,140.41.77.214,Tablet,suspicious
login,76.205.90.15,Desktop,suspicious
john,10.91.140.43,Desktop,suspicious
test,142.105.222.29,Mobile,suspicious
test,132.247.230.136,Unknown,suspicious
user1,54.90.103.33,Tablet,suspicious
root,177.7.73.191,Desktop,suspicious
john,163.66.14.245,Unknown,suspicious
test,34.55.216.179,Desktop,suspicious
root,85.106.66.149,Mobile,suspicious
root,134.82.97.64,Unknown,suspicious
user1,149.16.110.71,Mobile,suspicious
user,171.143.182.36,Unknown,suspicious
login,159.128.86.217,Tablet,suspicious
root,118.142.14.94,Desktop,suspicious
login,72.164.127.77,Desktop,suspicious
admin,61.126.44.29,Desktop,suspicious
user1,4.222.102.8,Tablet,suspicious
test,23.206.76.82,Mobile,suspicious
user,41.173.178.93,Mobile,suspicious
user1,145.241.14.57,Unknown,suspicious
guest,150.227.193.210,Unknown,suspicious
john,122.5.81.147,Desktop,suspicious
root,77.65.211.20,Tablet,suspicious
alice,9.82.245.138,Unknown,suspicious
john,79.38.191.237,Mobile,suspicious
alice,206.229.44.23,Desktop,suspicious
root,112.231.88.42,Desktop,suspicious
john,88.99.14.175,Mobile,suspicious
root,57.210.144.220,Unknown,suspicious
guest,218.139.153.248,Mobile,suspicious
login,152.215.193.204,Tablet,suspicious
john,29.18.52.39,Tablet,suspicious
alice,25.53.129.105,Tablet,suspicious
root,83.163.194.160,Tablet,suspicious
john,173.86.19.210,Unknown,suspicious
login,160.180.134.143,Unknown,suspicious
root,196.17.235.24,Unknown,suspicious
john,69.216.90.40,Tablet,suspicious
login,111.139.202.240,Unknown,suspicious
alice,23.235.231.20,Tablet,suspicious
john,98.172.206.225,Desktop,suspicious
test,221.227.92.220,Mobile,suspicious
user,93.227.79.142,Desktop,suspicious
guest,184.128.203.17,Mobile,suspicious
john,146.4.28.240,Mobile,suspicious
login,22.42.67.183,Mobile,suspicious
john,101.103.221.133,Desktop,suspicious
john,177.184.239.40,Mobile,suspicious
john,193.87.67.154,Desktop,suspicious
login,199.236.229.43,Mobile,suspicious
alice,164.82.11.59,Tablet,suspicious
demo,176.181.30.165,Unknown,suspicious
alice,19.129.71.253,Mobile,suspicious
alice,187.52.16.24,Unknown,suspicious
admin,221.220.188.224,Desktop,suspicious
user1,129.114.248.64,Mobile,suspicious
login,58.244.148.195,Unknown,suspicious
alice,66.120.96.73,Tablet,suspicious
root,176.217.232.112,Desktop,suspicious
guest,52.189.60.105,Mobile,suspicious
test,119.47.235.52,Mobile,suspicious
demo,122.233.171.146,Mobile,suspicious
test,95.137.174.218,Mobile,suspicious
john,87.25.92.3,Unknown,suspicious
user,30.6.169.225,Mobile,suspicious
john,119.6.223.161,Tablet,suspicious
user,186.182.42.241,Desktop,suspicious
guest,167.97.250.47,Tablet,suspicious
admin,39.210.176.164,Unknown,suspicious
user1,95.194.187.226,Tablet,suspicious
login,39.34.75.37,Desktop,suspicious
test,24.151.170.94,Tablet,suspicious
alice,129.44.190.168,Mobile,suspicious
login,23.149.33.240,Tablet,suspicious
admin,99.197.184.253,Mobile,suspicious
user,190.18.153.233,Tablet,suspicious
demo,51.172.5.252,Unknown,suspicious
user1,129.154.27.181,Desktop,suspicious
demo,218.184.143.193,Tablet,suspicious
user1,157.119.207.52,Mobile,suspicious
login,108.21.133.166,Desktop,suspicious
user,134.42.205.93,Desktop,suspicious
login,193.5.207.193,Mobile,suspicious
user,117.164.245.21,Mobile,suspicious
john,125.126.59.164,Desktop,suspicious
guest,23.108.98.123,Desktop,suspicious
root,208.15.116.199,Tablet,suspicious
root,94.149.132.208,Tablet,suspicious
alice,88.207.11.112,Tablet,suspicious
root,208.125.18.230,Mobile,suspicious
demo,138.139.227.63,Tablet,suspicious
root,176.115.119.55,Mobile,suspicious
user1,28.91.56.4,Unknown,suspicious
demo,159.52.217.146,Unknown,suspicious
user1,113.237.15.97,Desktop,suspicious
login,144.85.82.76,Desktop,suspicious
alice,104.104.204.115,Unknown,suspicious
alice,144.191.169.13,Mobile,suspicious
test,88.208.209.178,Desktop,suspicious
login,25.176.184.58,Mobile,suspicious
root,155.11.199.98,Mobile,suspicious
test,122.51.5.70,Unknown,suspicious
john,63.172.14.65,Unknown,suspicious
guest,80.250.139.182,Mobile,suspicious
admin,184.77.236.56,Desktop,suspicious
login,56.84.229.24,Desktop,suspicious
john,214.227.11.93,Tablet,suspicious
root,124.96.126.7,Mobile,suspicious
demo,34.103.219.160,Unknown,suspicious
user1,92.20.57.69,Tablet,suspicious
user,169.234.85.117,Desktop,suspicious
login,124.59.7.186,Desktop,suspicious
login,87.114.239.254,Desktop,suspicious
user1,112.234.163.200,Tablet,suspicious
user1,44.52.188.103,Mobile,suspicious
root,28.71.190.141,Mobile,suspicious
admin,70.12.121.95,Unknown,suspicious
alice,118.121.111.33,Tablet,suspicious
admin,182.239.201.238,Unknown,suspicious
john,86.101.20.244,Unknown,suspicious
user,142.101.205.254,Tablet,suspicious
login,110.33.163.84,Mobile,suspicious
login,160.52.10.164,Tablet,suspicious
john,187.37.208.44,Tablet,suspicious
user,96.204.34.165,Mobile,suspicious
login,32.177.126.214,Unknown,suspicious
alice,42.148.56.169,Tablet,suspicious
user,220.216.154.100,Desktop,suspicious
demo,105.130.112.152,Unknown,suspicious
user,74.191.118.192,Tablet,suspicious
admin,194.248.235.137,Mobile,suspicious
user,118.59.219.111,Tablet,suspicious
alice,196.152.211.202,Unknown,suspicious
guest,37.169.187.214,Tablet,suspicious
root,16.114.55.151,Tablet,suspicious
test,88.80.92.176,Tablet,suspicious
john,169.191.238.17,Tablet,suspicious
root,151.101.247.11,Tablet,suspicious
root,166.210.125.153,Mobile,suspicious
user,163.123.104.141,Unknown,suspicious
admin,76.160.73.219,Mobile,suspicious
admin,46.7.97.241,Mobile,suspicious
alice,177.154.104.103,Mobile,suspicious
login,117.212.101.156,Mobile,suspicious
user,38.197.232.173,Unknown,suspicious
test,75.103.162.194,Mobile,suspicious
alice,82.72.128.211,Mobile,suspicious
login,13.119.132.178,Mobile,suspicious
login,60.181.2.157,Tablet,suspicious
admin,7.172.96.14,Desktop,suspicious
login,167.18.111.127,Desktop,suspicious
test,15.191.142.156,Unknown,suspicious
john,50.127.251.85,Desktop,suspicious
john,219.132.32.157,Unknown,suspicious
login,65.140.218.68,Desktop,suspicious
john,153.180.49.248,Mobile,suspicious
demo,34.104.70.188,Desktop,suspicious
alice,119.193.212.148,Tablet,suspicious
user,36.11.134.142,Mobile,normal
test,120.208.66.92,Tablet,suspicious
root,12.45.222.57,Mobile,normal
alice,5.250.27.228,Desktop,suspicious
user,150.25.39.85,Tablet,suspicious
admin,136.133.62.108,Mobile,suspicious
alice,175.64.220.93,Desktop,suspicious
user,171.32.52.199,Tablet,normal
admin,215.44.8.185,Desktop,suspicious
john,112.66.24.106,Desktop,suspicious
test,110.144.229.18,Unknown,suspicious
user1,102.189.251.240,Desktop,suspicious
guest,66.76.99.88,Mobile,suspicious
root,143.113.116.58,Mobile,suspicious
test,24.233.194.82,Tablet,suspicious
demo,47.146.48.170,Unknown,suspicious
demo,54.101.156.233,Desktop,suspicious
alice,218.162.65.75,Unknown,suspicious
root,86.151.75.169,Tablet,suspicious
test,59.16.29.53,Mobile,suspicious
admin,164.227.158.91,Tablet,suspicious
user1,213.49.47.139,Tablet,suspicious
login,65.249.195.174,Desktop,suspicious
test,139.71.88.110,Desktop,suspicious
demo,186.49.100.34,Desktop,suspicious
login,74.92.30.55,Mobile,suspicious
root,211.226.119.44,Desktop,suspicious
root,112.137.217.67,Tablet,suspicious
guest,84.165.189.198,Mobile,suspicious
user,121.179.108.51,Desktop,suspicious
alice,108.250.27.220,Mobile,suspicious
admin,106.70.211.61,Desktop,suspicious
user1,177.94.48.40,Mobile,suspicious
guest,142.196.162.61,Mobile,suspicious
demo,135.82.54.157,Unknown,suspicious
login,78.31.146.40,Desktop,suspicious
root,48.169.92.33,Unknown,suspicious
root,26.181.176.19,Mobile,suspicious
login,201.249.228.8,Unknown,suspicious
user,170.224.139.180,Unknown,suspicious
login,215.15.153.191,Unknown,suspicious
admin,55.240.67.95,Desktop,suspicious
admin,3.13.138.86,Mobile,suspicious
test,137.234.13.222,Tablet,suspicious
john,131.13.121.29,Tablet,suspicious
admin,222.123.217.249,Tablet,suspicious
john,80.27.249.100,Desktop,suspicious
guest,122.185.164.235,Tablet,suspicious
user,133.213.38.94,Unknown,suspicious
john,188.209.139.243,Tablet,suspicious
root,120.62.49.179,Tablet,suspicious
user1,167.163.26.171,Unknown,suspicious
admin,41.10.94.197,Desktop,suspicious
alice,49.213.91.247,Unknown,suspicious
root,172.116.51.28,Unknown,suspicious
root,73.190.137.10,Unknown,suspicious
alice,118.124.225.224,Desktop,suspicious
user1,130.149.152.180,Mobile,suspicious
user,142.142.139.151,Desktop,suspicious
guest,209.186.132.147,Mobile,suspicious
test,92.123.20.214,Mobile,suspicious
john,147.22.101.202,Tablet,suspicious
guest,7.251.100.245,Tablet,normal
john,167.235.72.44,Desktop,suspicious
guest,25.131.48.242,Mobile,suspicious
admin,221.8.128.21,Desktop,suspicious
guest,63.223.137.70,Mobile,suspicious
test,200.197.249.226,Tablet,suspicious
root,113.49.42.14,Desktop,suspicious
test,183.31.210.213,Tablet,suspicious
admin,75.155.237.87,Desktop,suspicious
login,166.37.150.88,Desktop,suspicious
alice,193.125.44.230,Desktop,suspicious
alice,123.214.43.98,Tablet,suspicious
guest,169.160.99.246,Mobile,normal
guest,189.163.80.139,Unknown,suspicious
login,177.200.170.58,Mobile,suspicious
root,103.11.67.77,Unknown,suspicious
test,54.161.128.24,Unknown,suspicious
user1,173.145.111.149,Unknown,suspicious
john,60.106.224.121,Unknown,suspicious
john,17.221.68.72,Unknown,suspicious
login,76.43.42.153,Tablet,suspicious
john,150.238.37.202,Mobile,suspicious
guest,200.130.126.203,Desktop,suspicious
guest,26.188.251.154,Unknown,suspicious
user1,38.36.124.223,Unknown,suspicious
user1,28.247.88.181,Unknown,suspicious
guest,106.10.27.17,Unknown,suspicious
login,84.173.147.0,Tablet,suspicious
john,210.246.118.197,Unknown,suspicious
login,25.182.248.233,Mobile,suspicious
user,105.243.155.42,Unknown,suspicious
alice,79.12.160.182,Mobile,suspicious
user1,86.23.67.91,Mobile,suspicious
alice,117.209.217.180,Unknown,suspicious
root,157.192.143.51,Mobile,suspicious
john,148.170.7.156,Unknown,suspicious
test,3.55.47.45,Unknown,suspicious
root,38.255.154.62,Desktop,suspicious
user1,113.71.175.167,Mobile,suspicious
alice,40.223.123.14,Desktop,suspicious
demo,104.5.73.154,Tablet,suspicious
demo,167.82.7.59,Desktop,suspicious
alice,110.46.139.167,Tablet,suspicious
guest,182.16.56.211,Mobile,suspicious
user1,153.91.15.247,Mobile,suspicious
login,23.56.250.7,Tablet,suspicious
user,128.223.240.9,Tablet,suspicious
user,81.66.160.180,Mobile,suspicious
user,223.81.82.135,Unknown,suspicious
user1,212.243.133.24,Mobile,suspicious
user1,148.247.63.9,Unknown,suspicious
alice,43.117.146.221,Unknown,suspicious
admin,70.67.93.83,Desktop,suspicious
user1,85.27.76.198,Desktop,suspicious
user,203.169.106.73,Unknown,suspicious
user1,186.240.118.250,Desktop,suspicious
john,198.146.39.12,Mobile,suspicious
user1,78.48.155.57,Desktop,suspicious
demo,92.103.223.34,Desktop,suspicious
admin,158.252.73.209,Mobile,suspicious
root,111.128.254.232,Mobile,suspicious
root,166.94.52.179,Desktop,suspicious
root,120.75.31.35,Tablet,suspicious
root,113.62.43.17,Tablet,suspicious
demo,170.9.255.6,Tablet,suspicious
root,205.201.193.136,Unknown,suspicious
john,181.187.126.171,Mobile,suspicious
admin,116.236.209.246,Desktop,suspicious
john,200.72.119.28,Mobile,suspicious
test,87.171.115.243,Mobile,suspicious
login,199.11.70.52,Unknown,suspicious
test,121.189.129.50,Desktop,suspicious
user,182.218.63.113,Mobile,suspicious
user1,167.40.188.45,Tablet,suspicious
user1,43.14.194.239,Tablet,suspicious
admin,215.216.6.65,Desktop,suspicious
john,12.216.242.14,Desktop,suspicious
admin,217.235.159.139,Unknown,suspicious
test,103.250.78.80,Mobile,suspicious
test,114.215.166.20,Mobile,suspicious
demo,114.38.235.11,Desktop,suspicious
test,7.248.36.185,Mobile,suspicious
guest,178.146.146.96,Unknown,suspicious
admin,59.126.192.230,Unknown,suspicious
user1,131.180.190.41,Tablet,suspicious
login,72.58.72.218,Desktop,suspicious
root,7.121.30.102,Desktop,suspicious
root,119.126.40.199,Desktop,suspicious
user,183.93.67.213,Unknown,suspicious
user,155.162.60.58,Unknown,suspicious
admin,164.203.187.157,Tablet,suspicious
root,67.208.31.68,Tablet,suspicious
admin,33.185.94.165,Tablet,suspicious
alice,207.161.61.230,Mobile,suspicious
user1,219.232.249.222,Tablet,suspicious
login,148.154.62.169,Tablet,suspicious
guest,33.91.172.56,Tablet,suspicious
alice,130.29.109.177,Unknown,suspicious
test,25.99.131.58,Mobile,suspicious
guest,145.91.75.13,Tablet,suspicious
root,159.122.175.113,Unknown,suspicious
alice,28.2.210.96,Desktop,suspicious
guest,20.31.104.182,Desktop,suspicious
test,108.71.149.86,Mobile,suspicious
guest,131.228.86.187,Desktop,suspicious
user1,178.144.150.208,Mobile,suspicious
login,215.107.175.77,Desktop,suspicious
login,102.216.22.243,Mobile,suspicious
user1,39.163.234.242,Mobile,suspicious
alice,17.220.137.9,Tablet,suspicious
alice,74.204.97.36,Tablet,suspicious
demo,217.77.177.154,Unknown,suspicious
root,74.165.163.236,Mobile,suspicious
test,143.165.184.211,Tablet,suspicious
login,220.112.151.66,Mobile,suspicious
alice,168.248.189.73,Desktop,suspicious
admin,216.64.12.220,Unknown,suspicious
test,54.195.184.147,Desktop,suspicious
guest,53.56.199.153,Desktop,suspicious
test,77.228.246.74,Tablet,suspicious
user,173.231.242.223,Unknown,suspicious
john,76.115.253.213,Tablet,suspicious
john,207.215.126.254,Mobile,suspicious
admin,181.219.195.135,Unknown,suspicious
demo,166.249.57.244,Desktop,suspicious
user,213.46.39.153,Desktop,suspicious
demo,196.161.101.45,Desktop,suspicious
login,29.74.148.187,Unknown,suspicious
guest,22.9.83.163,Desktop,suspicious
test,13.215.240.232,Desktop,suspicious
alice,187.125.101.0,Desktop,suspicious
test,39.116.9.54,Mobile,suspicious
john,52.149.35.231,Tablet,suspicious
test,76.223.54.224,Unknown,suspicious
john,99.146.10.239,Tablet,suspicious
alice,123.51.140.187,Desktop,suspicious
test,215.41.202.72,Tablet,suspicious
admin,70.101.132.105,Desktop,suspicious
demo,49.96.170.239,Mobile,suspicious
user1,207.196.50.181,Desktop,suspicious
john,91.146.77.94,Mobile,suspicious
user1,171.148.30.222,Desktop,suspicious
john,108.234.199.26,Mobile,suspicious
guest,204.249.189.23,Unknown,suspicious
alice,195.140.64.40,Unknown,suspicious
demo,16.152.192.85,Desktop,suspicious
admin,169.5.104.51,Desktop,suspicious
test,19.47.75.199,Desktop,suspicious
test,37.157.238.174,Unknown,suspicious
login,197.244.90.130,Desktop,suspicious
user,169.55.176.250,Unknown,suspicious
user1,30.202.14.47,Unknown,suspicious
user,114.106.108.56,Mobile,suspicious
root,82.79.0.162,Unknown,suspicious
login,105.25.58.145,Tablet,suspicious
admin,111.64.25.13,Unknown,suspicious
john,126.230.154.46,Unknown,suspicious
admin,143.1.205.142,Mobile,suspicious
root,48.227.132.102,Tablet,suspicious
root,19.158.120.236,Tablet,suspicious
test,124.18.187.56,Desktop,suspicious
guest,38.53.188.247,Unknown,suspicious
alice,58.113.26.248,Unknown,suspicious
demo,60.67.31.71,Desktop,suspicious
user1,200.118.28.94,Tablet,suspicious
login,59.27.139.124,Tablet,suspicious
guest,199.238.241.130,Mobile,suspicious
admin,79.92.67.95,Unknown,suspicious
test,133.150.202.24,Tablet,suspicious
guest,55.52.126.197,Unknown,suspicious
alice,159.155.139.183,Mobile,suspicious
root,53.129.174.148,Desktop,suspicious
root,62.255.4.55,Tablet,suspicious
guest,53.163.77.138,Tablet,suspicious
user1,223.205.33.43,Tablet,suspicious
user1,114.199.83.103,Tablet,suspicious
guest,17.53.55.140,Tablet,suspicious
john,69.103.24.155,Desktop,suspicious
root,181.247.167.187,Unknown,suspicious
user1,83.249.115.191,Mobile,suspicious
root,6.245.232.234,Desktop,suspicious
john,116.39.158.59,Unknown,suspicious
guest,36.198.255.172,Unknown,suspicious
login,178.166.91.143,Unknown,suspicious
guest,164.27.227.167,Desktop,suspicious
login,21.176.200.154,Desktop,suspicious
login,16.88.114.49,Tablet,suspicious
root,53.153.66.112,Tablet,suspicious
admin,37.67.213.91,Tablet,suspicious
